selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
55	sintonización	6	21.25	151	0.36	62.23	37.53	5			desconocido
56	transceptor	10	35.42	255	0.60	61.39	62.28	5			desconocido
57	silvicultura	35	123.98	894	2.10	61.28	217.86	10	Q720362		desconocido
58	multicanal	16	56.68	418	0.98	59.86	98.87	8			desconocido
59	telegrafía	7	24.80	185	0.44	59.15	43.09	6			desconocido
60	robotics	16	56.68	429	1.01	58.27	98.04	5			desconocido
61	mecatrónica	16	56.68	432	1.02	57.85	97.82	8	Q180165	2	muy_generico
62	modularidad	10	35.42	273	0.64	57.19	60.91	5			desconocido
63	firewire	7	24.80	194	0.46	56.30	42.43	5			desconocido
64	termoiónico	6	21.25	167	0.39	56.05	36.32	5			desconocido
65	engineering	166	588.01	4681	11.02	55.30	1000.41	57			desconocido
66	sintonizador	10	35.42	285	0.67	54.69	60.05	8			desconocido
67	requirements	9	31.88	258	0.61	54.36	53.94	6			desconocido
68	rankine	10	35.42	288	0.68	54.10	59.84	6			desconocido
69	alternador	20	70.84	580	1.37	53.71	119.41	5			desconocido
70	plásmido	25	88.56	752	1.77	51.72	147.44	5			desconocido
71	byte	29	102.72	878	2.07	51.37	170.66	13			desconocido
72	inalámbrica	35	123.98	1067	2.51	51.01	205.48	16			desconocido
73	conversor	12	42.51	383	0.90	48.65	69.36	5			desconocido
74	maquinaria	8	28.34	258	0.61	48.13	46.07	6			desconocido
75	electroquímico	31	109.81	1017	2.39	47.29	177.47	6			desconocido
76	módem	37	131.06	1216	2.86	47.20	211.69	6			desconocido
77	realimentación	14	49.59	463	1.09	46.90	79.93	5			desconocido
78	biomédico	45	159.40	1490	3.51	46.84	256.80	15			desconocido
79	cibernética	14	49.59	465	1.09	46.69	79.81	8			desconocido
80	algorithm	14	49.59	472	1.11	45.97	79.39	5			desconocido
81	neural	10	35.42	338	0.80	45.85	56.66	5			desconocido
82	fosforilar	10	35.42	342	0.80	45.30	56.42	5			desconocido
83	reproductor	25	88.56	859	2.02	45.08	140.83	12			desconocido
84	multipista	8	28.34	276	0.65	44.90	45.00	5			desconocido
85	microbián	23	81.47	794	1.87	44.87	129.35	11			desconocido
86	wireless	46	162.94	1622	3.82	43.90	256.76	13			desconocido
87	termodinámica	12	42.51	432	1.02	42.97	66.49	10			desconocido
88	electromagnética	35	123.98	1264	2.97	42.83	193.70	10			desconocido
89	zilog	11	38.96	398	0.94	42.75	60.84	5			desconocido
90	actuador	19	67.30	695	1.64	42.27	104.67	9			desconocido
91	contaminant	56	198.36	2052	4.83	42.20	308.31	16			desconocido
92	fotoeléctrico	13	46.05	477	1.12	42.14	71.54	8			desconocido
93	inalámbrico	99	350.68	3651	8.59	41.92	543.80	27			desconocido
94	decodificador	14	49.59	529	1.25	40.89	76.23	9			desconocido
95	hertz	22	77.93	840	1.98	40.45	119.33	6			desconocido
96	direccionamiento	20	70.84	764	1.80	40.43	108.47	10			desconocido
97	biotecnológico	11	38.96	424	1.00	40.06	59.46	8			desconocido
98	recombinar	6	21.25	232	0.55	39.93	32.40	5			desconocido
99	envolvente	42	148.77	1632	3.84	39.73	226.36	6			desconocido
100	engineers	30	106.27	1168	2.75	39.65	161.57	18			desconocido
101	kbit	8	28.34	316	0.74	39.06	42.86	5			desconocido
102	paridad	75	265.67	2988	7.03	38.72	400.52	5			desconocido
103	atenuación	23	81.47	918	2.16	38.65	122.74	7			desconocido
104	oled	9	31.88	367	0.86	37.81	47.65	9			desconocido
105	telecomunicación	15	53.13	613	1.44	37.73	79.35	7			desconocido
106	decodificar	16	56.68	659	1.55	37.42	84.40	11			desconocido
107	cycle	27	95.64	1131	2.66	36.78	141.52	6			desconocido
108	acelerómetro	9	31.88	380	0.89	36.49	47.03	8			desconocido
109	auricular	42	148.77	1783	4.20	36.28	219.04	22			desconocido
110	ecualizador	6	21.25	257	0.60	35.95	31.19	5			desconocido
111	colector	51	180.65	2206	5.19	35.59	264.10	6			desconocido
112	inactivación	11	38.96	482	1.13	35.13	56.68	5			desconocido
113	optimización	79	279.83	3526	8.30	34.47	404.22	28			desconocido
114	aeróbico	21	74.39	941	2.21	34.33	107.29	7			desconocido
115	residual	127	449.86	5803	13.66	33.65	643.98	23			desconocido
116	audibl	7	24.80	321	0.76	33.53	35.45	7			desconocido
117	efector	7	24.80	321	0.76	33.53	35.45	5			desconocido
118	electrólisis	16	56.68	738	1.74	33.33	80.84	7			desconocido
119	hidrología	17	60.22	785	1.85	33.29	85.85	12			desconocido
120	biomasa	47	166.48	2199	5.18	32.85	236.14	21			desconocido
121	fatiga	67	237.33	3140	7.39	32.79	336.41	9			desconocido
122	incineración	15	53.13	703	1.65	32.79	75.31	5			desconocido
123	recombinación	25	88.56	1177	2.77	32.64	125.30	9			desconocido
124	clerk	14	49.59	665	1.57	32.34	69.93	9			desconocido
125	biótico	10	35.42	477	1.12	32.21	49.86	5			desconocido
126	algoritmos	16	56.68	768	1.81	32.00	79.59	8			desconocido
127	reflector	41	145.23	1999	4.70	31.49	202.69	10			desconocido
128	descontaminación	7	24.80	343	0.81	31.33	34.54	5			desconocido
129	escalabilidad	10	35.42	496	1.17	30.95	49.10	6			desconocido
130	encabezado	10	35.42	497	1.17	30.88	49.06	6			desconocido
131	telegráfico	33	116.89	1662	3.91	30.47	161.05	9			desconocido
132	redundant	11	38.96	557	1.31	30.30	53.57	7			desconocido
133	programable	23	81.47	1175	2.77	30.03	111.60	11			desconocido
134	vatio	23	81.47	1184	2.79	29.80	111.26	9			desconocido
135	génico	40	141.69	2084	4.90	29.43	192.56	16			desconocido
136	iteración	41	145.23	2155	5.07	29.17	196.67	10			desconocido
137	cibernético	34	120.43	1823	4.29	28.58	161.77	7	Q123637	2	muy_generico
138	patrones	10	35.42	538	1.27	28.48	47.51	7			desconocido
139	inmovilización	10	35.42	539	1.27	28.43	47.48	5			desconocido
140	encapsulado	10	35.42	542	1.28	28.27	47.37	8			desconocido
141	redundancia	19	67.30	1031	2.43	28.24	89.96	9			desconocido
142	microorganismo	83	294.00	4524	10.65	28.11	392.26	20			desconocido
143	biodegradabl	8	28.34	441	1.04	27.79	37.63	6			desconocido
144	programming	19	67.30	1065	2.51	27.32	88.76	7			desconocido
